CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Customer Type,CountryRegion,CompanyName
17607,"Wilson, Joshua",04-04-1956 00:00,S,M,20000,3,0,Partial High School,Clerical,North America,Oakland,California,Person,United States,
17777,"Morris, Abigail",11-10-1955 00:00,S,F,20000,3,0,Partial High School,Clerical,North America,West Covina,California,Person,United States,
17782,"Collins, Alex",15-05-1956 00:00,S,M,20000,3,0,Partial High School,Clerical,North America,San Carlos,California,Person,United States,
172,"Hill, Jonathan",09-10-1967 00:00,S,M,100000,1,0,Bachelors,Management,North America,Woodland Hills,California,Person,United States,
253,"Thompson, Nicholas",07-06-1932 00:00,S,M,90000,3,0,Graduate Degree,Management,North America,Lemon Grove,California,Person,United States,
272,"Reed, Danielle",05-06-1964 00:00,S,F,150000,2,0,Bachelors,Management,North America,San Francisco,California,Person,United States,
287,"Griffin, Hunter",03-03-1962 00:00,M,M,170000,0,0,Graduate Degree,Management,North America,Torrance,California,Person,United States,
325,"Anderson, Zachary",14-05-1939 00:00,M,M,90000,5,0,Bachelors,Management,North America,Glendale,California,Person,United States,
328,"Moreno, Jaime",04-03-1940 00:00,M,M,90000,5,0,Bachelors,Management,North America,Burbank,California,Person,United States,
330,"Alvarez, Andy",25-07-1940 00:00,S,M,90000,5,0,Bachelors,Management,North America,Concord,California,Person,United States,
941,"Miller, Tyler",12-07-1977 00:00,M,M,100000,3,0,Bachelors,Management,North America,Woodland Hills,California,Person,United States,
1052,"Scott, Isaiah",24-09-1967 00:00,S,M,120000,0,0,Bachelors,Management,North America,National City,California,Person,United States,
1054,"Gao, Cedric",15-05-1967 00:00,S,M,130000,0,0,Graduate Degree,Management,North America,Burbank,California,Person,United States,
1138,"Green, Jack",04-11-1932 00:00,M,M,90000,3,0,Graduate Degree,Management,North America,Novato,California,Person,United States,
1175,"Phillips, Charles",07-05-1961 00:00,M,M,170000,1,0,Graduate Degree,Management,North America,Torrance,California,Person,United States,
1207,"Parker, Sierra",12-04-1939 00:00,M,F,90000,5,0,Bachelors,Management,North America,Long Beach,California,Person,United States,
1363,"Harrison, Thomas",06-07-1941 00:00,S,M,90000,5,0,Bachelors,Management,North America,Lemon Grove,California,Person,United States,
1709,"Pal, Bonnie",25-04-1941 00:00,M,F,90000,5,0,Bachelors,Management,North America,Chula Vista,California,Person,United States,
2177,"Chander, Kurt",01-09-1967 00:00,S,M,130000,0,0,Graduate Degree,Management,North America,Berkeley,California,Person,United States,
2182,"Morgan, Brian",23-12-1942 00:00,M,M,90000,5,0,Bachelors,Management,North America,Imperial Beach,California,Person,United States,
2192,"Rodriguez, Emma",18-07-1943 00:00,M,F,90000,5,0,Bachelors,Management,North America,Redwood City,California,Person,United States,
2310,"Sanders, Angela",21-05-1936 00:00,M,F,90000,4,0,Bachelors,Management,North America,El Cajon,California,Person,United States,
2326,"Wright, Marcus",04-01-1938 00:00,M,M,90000,5,0,Bachelors,Management,North America,Burbank,California,Person,United States,
2330,"Wang, Jake",05-03-1939 00:00,M,M,90000,5,0,Bachelors,Management,North America,Chula Vista,California,Person,United States,
2333,"Alonso, Neil",03-10-1940 00:00,M,M,90000,5,0,Bachelors,Management,North America,Colma,California,Person,United States,
2334,"Chander, Tara",13-02-1940 00:00,M,F,90000,5,0,Bachelors,Management,North America,Concord,California,Person,United States,
2336,"Barnes, Alyssa",21-02-1940 00:00,S,F,90000,5,0,Bachelors,Management,North America,Lakewood,California,Person,United States,
2339,"Carter, Jada",12-08-1942 00:00,S,F,90000,5,0,Bachelors,Management,North America,Santa Cruz,California,Person,United States,
2340,"Clark, Nicole",19-01-1942 00:00,S,F,90000,5,0,Bachelors,Management,North America,Santa Cruz,California,Person,United States,
2341,"Edwards, Natalie",03-05-1942 00:00,M,F,90000,5,0,Bachelors,Management,North America,Berkeley,California,Person,United States,
2342,"King, Lucas",15-09-1942 00:00,M,M,90000,5,0,Bachelors,Management,North America,Long Beach,California,Person,United States,
2343,"Jackson, Brandon",17-06-1942 00:00,S,M,90000,5,0,Bachelors,Management,North America,Coronado,California,Person,United States,
2423,"Washington, Jacqueline",17-09-1965 00:00,S,F,160000,0,0,Graduate Degree,Management,North America,Spring Valley,California,Person,United States,
2430,"Washington, Gabrielle",04-02-1964 00:00,M,F,150000,2,0,Bachelors,Management,North America,Palo Alto,California,Person,United States,
2431,"Griffin, Edward",14-05-1964 00:00,M,M,150000,2,0,Bachelors,Management,North America,Santa Monica,California,Person,United States,
3247,"Garcia, Devin",07-03-1942 00:00,S,M,90000,5,0,Bachelors,Management,North America,Glendale,California,Person,United States,
3290,"Martinez, Jessica",22-08-1966 00:00,S,F,150000,0,0,Bachelors,Management,North America,Santa Cruz,California,Person,United States,
3357,"Baker, Isabella",19-07-1967 00:00,S,F,100000,0,0,Bachelors,Management,North America,San Gabriel,California,Person,United States,
3358,"Collins, Dalton",13-07-1967 00:00,M,M,100000,1,0,Bachelors,Management,North America,Santa Cruz,California,Person,United States,
3480,"Smith, Samantha",20-09-1936 00:00,S,F,170000,1,0,Graduate Degree,Management,North America,Woodland Hills,California,Person,United States,
3514,"Turner, Alexandra",20-11-1968 00:00,M,F,130000,1,0,Graduate Degree,Management,North America,Burlingame,California,Person,United States,
4157,"Foster, Dylan",22-02-1941 00:00,M,M,90000,5,0,Bachelors,Management,North America,Concord,California,Person,United States,
4162,"James, Trinity",16-08-1942 00:00,S,F,90000,5,0,Bachelors,Management,North America,Palo Alto,California,Person,United States,
4359,"Sanders, Danielle",25-03-1932 00:00,S,F,90000,3,0,Graduate Degree,Management,North America,Oakland,California,Person,United States,
4362,"Gonzales, Thomas",18-05-1933 00:00,S,M,160000,0,0,Graduate Degree,Management,North America,Santa Cruz,California,Person,United States,
4395,"Wilson, Natalie",06-04-1936 00:00,M,F,90000,4,0,Bachelors,Management,North America,Lemon Grove,California,Person,United States,
4743,"Thompson, Grace",07-11-1942 00:00,M,F,90000,5,0,Bachelors,Management,North America,Palo Alto,California,Person,United States,
4771,"Brooks, Xavier",11-10-1966 00:00,S,M,150000,0,0,Bachelors,Management,North America,Spring Valley,California,Person,United States,
4853,"Henderson, Oscar",26-08-1967 00:00,S,M,120000,0,0,Bachelors,Management,North America,Santa Cruz,California,Person,United States,
5834,"Cooper, Richard",24-08-1932 00:00,M,M,90000,3,0,Graduate Degree,Management,North America,Glendale,California,Person,United States,
5840,"Ross, Julia",19-06-1965 00:00,M,F,170000,0,0,Graduate Degree,Management,North America,West Covina,California,Person,United States,
5846,"Adams, Andrea",15-09-1964 00:00,S,F,170000,0,0,Graduate Degree,Management,North America,West Covina,California,Person,United States,
5855,"Adams, Seth",27-08-1963 00:00,M,M,170000,0,0,Graduate Degree,Management,North America,Woodland Hills,California,Person,United States,
5870,"Patterson, Vanessa",01-02-1961 00:00,M,F,170000,0,0,Graduate Degree,Management,North America,Torrance,California,Person,United States,
5875,"Munoz, Leslie",01-09-1935 00:00,S,F,90000,4,0,Bachelors,Management,North America,Concord,California,Person,United States,
5876,"Diaz, Samantha",27-02-1935 00:00,M,F,90000,4,0,Bachelors,Management,North America,Coronado,California,Person,United States,
5910,"Walker, Chloe",10-11-1939 00:00,M,F,90000,5,0,Bachelors,Management,North America,Long Beach,California,Person,United States,
6399,"Lopez, Kaylee",24-05-1964 00:00,S,F,150000,0,0,Bachelors,Management,North America,Oakland,California,Person,United States,
6400,"Sanchez, Ian",26-05-1964 00:00,M,M,150000,1,0,Bachelors,Management,North America,Palo Alto,California,Person,United States,
6421,"Hughes, Thomas",05-11-1963 00:00,M,M,150000,2,0,Bachelors,Management,North America,San Diego,California,Person,United States,
6436,"Mitchell, Edward",26-08-1961 00:00,S,M,170000,0,0,Graduate Degree,Management,North America,Torrance,California,Person,United States,
6500,"Campbell, Marcus",23-05-1980 00:00,S,M,100000,3,0,Bachelors,Management,North America,West Covina,California,Person,United States,
6525,"Washington, Lucas",06-11-1966 00:00,S,M,160000,0,0,Graduate Degree,Management,North America,Torrance,California,Person,United States,
6538,"Mitchell, Courtney",27-08-1965 00:00,S,F,160000,0,0,Graduate Degree,Management,North America,Torrance,California,Person,United States,
6539,"Bell, Brianna",15-03-1965 00:00,S,F,160000,0,0,Graduate Degree,Management,North America,Torrance,California,Person,United States,
7355,"Nara, Alvin",20-05-1967 00:00,M,M,170000,0,0,Graduate Degree,Management,North America,Burlingame,California,Person,United States,
7376,"Morris, Michelle",23-05-1964 00:00,M,F,150000,2,0,Bachelors,Management,North America,Redwood City,California,Person,United States,
7422,"Morgan, Megan",16-08-1960 00:00,M,F,170000,1,0,Graduate Degree,Management,North America,San Diego,California,Person,United States,
7504,"Peterson, Timothy",16-05-1966 00:00,S,M,150000,0,0,Bachelors,Management,North America,Santa Cruz,California,Person,United States,
7937,"Collins, Morgan",11-01-1966 00:00,S,F,160000,0,0,Graduate Degree,Management,North America,Woodland Hills,California,Person,United States,
8691,"White, Robert",22-05-1934 00:00,S,M,170000,0,0,Graduate Degree,Management,North America,Santa Monica,California,Person,United States,
9298,"Wu, Valerie",14-09-1967 00:00,S,F,130000,0,0,Graduate Degree,Management,North America,Berkeley,California,Person,United States,
9299,"Arun, Edgar",06-04-1967 00:00,S,M,150000,0,0,Graduate Degree,Management,North America,Burbank,California,Person,United States,
9303,"Andersen, Tasha",19-11-1968 00:00,S,F,130000,1,0,Graduate Degree,Management,North America,Burlingame,California,Person,United States,
9304,"Morgan, Bryce",25-04-1968 00:00,M,M,160000,1,0,Graduate Degree,Management,North America,Colma,California,Person,United States,
9329,"Carter, Sierra",18-11-1963 00:00,M,F,150000,2,0,Bachelors,Management,North America,San Diego,California,Person,United States,
9364,"Brown, Alexander",05-03-1936 00:00,S,M,90000,4,0,Bachelors,Management,North America,Daly City,California,Person,United States,
9462,"Nelson, Mackenzie",21-06-1966 00:00,S,F,150000,0,0,Bachelors,Management,North America,San Gabriel,California,Person,United States,
9463,"Mitchell, Haley",24-08-1966 00:00,S,F,160000,0,0,Graduate Degree,Management,North America,Woodland Hills,California,Person,United States,
9497,"Roberts, Jada",04-09-1943 00:00,M,F,90000,5,0,Bachelors,Management,North America,El Cajon,California,Person,United States,
9644,"Patterson, Abigail",15-01-1934 00:00,M,F,90000,4,0,Bachelors,Management,North America,Imperial Beach,California,Person,United States,
10431,"Morgan, Savannah",05-10-1932 00:00,M,F,90000,3,0,Graduate Degree,Management,North America,Burbank,California,Person,United States,
10436,"Alexander, Connor",13-04-1965 00:00,S,M,150000,0,0,Bachelors,Management,North America,Santa Monica,California,Person,United States,
11049,"Washington, Grace",22-04-1967 00:00,M,F,100000,1,0,Bachelors,Management,North America,San Francisco,California,Person,United States,
11050,"Patel, Allen",07-05-1967 00:00,S,M,130000,0,0,Graduate Degree,Management,North America,Berkeley,California,Person,United States,
11217,"Howard, Marcus",15-03-1966 00:00,S,M,150000,0,0,Bachelors,Management,North America,Spring Valley,California,Person,United States,
12005,"Fernandez, Raymond",09-08-1968 00:00,M,M,130000,1,0,Graduate Degree,Management,North America,Burlingame,California,Person,United States,
12502,"Perry, Isabelle",02-07-1936 00:00,M,F,90000,4,0,Bachelors,Management,North America,Lemon Grove,California,Person,United States,
12590,"Baker, Amanda",06-04-1967 00:00,M,F,100000,1,0,Bachelors,Management,North America,Imperial Beach,California,Person,United States,
12591,"Brown, Austin",10-01-1967 00:00,S,M,120000,0,0,Bachelors,Management,North America,La Jolla,California,Person,United States,
13222,"Perez, Heidi",10-03-1968 00:00,S,F,130000,1,0,Graduate Degree,Management,North America,Burbank,California,Person,United States,
13403,"Alexander, Devin",06-07-1964 00:00,S,M,170000,0,0,Graduate Degree,Management,North America,Woodland Hills,California,Person,United States,
13527,"Barnes, Julian",28-05-1967 00:00,M,M,100000,2,0,Bachelors,Management,North America,Lemon Grove,California,Person,United States,
13530,"Martinez, Jillian",15-07-1967 00:00,S,F,130000,0,0,Graduate Degree,Management,North America,Berkeley,California,Person,United States,
13999,"Martinez, Olivia",14-04-1968 00:00,S,F,130000,1,0,Graduate Degree,Management,North America,Burlingame,California,Person,United States,
14000,"Jai, Shaun",25-04-1968 00:00,S,M,150000,1,0,Graduate Degree,Management,North America,Chula Vista,California,Person,United States,
14065,"Harris, James",18-02-1966 00:00,S,M,150000,0,0,Bachelors,Management,North America,Torrance,California,Person,United States,
15062,"Butler, Connor",18-04-1965 00:00,S,M,170000,0,0,Graduate Degree,Management,North America,Woodland Hills,California,Person,United States,
15204,"Hall, Nicole",19-09-1967 00:00,S,F,120000,0,0,Bachelors,Management,North America,Imperial Beach,California,Person,United States,
15537,"Thomas, Katherine",05-10-1967 00:00,S,F,100000,0,0,Bachelors,Management,North America,Glendale,California,Person,United States,
15540,"Hayes, Faith",25-04-1968 00:00,S,F,130000,1,0,Graduate Degree,Management,North America,Burlingame,California,Person,United States,
15541,"Sanchez, Jada",22-10-1968 00:00,S,F,170000,1,0,Graduate Degree,Management,North America,Colma,California,Person,United States,
16460,"Kumar, Kevin",26-11-1968 00:00,M,M,130000,1,0,Graduate Degree,Management,North America,Burbank,California,Person,United States,
16461,"Goel, Grant",27-10-1968 00:00,S,M,130000,1,0,Graduate Degree,Management,North America,Chula Vista,California,Person,United States,
16622,"Brown, Edward",27-01-1964 00:00,S,M,160000,0,0,Graduate Degree,Management,North America,Santa Monica,California,Person,United States,
16627,"Hayes, Connor",01-09-1934 00:00,S,M,90000,4,0,Bachelors,Management,North America,Downey,California,Person,United States,
16656,"Alvarez, Melinda",05-12-1935 00:00,S,F,90000,4,0,Bachelors,Management,North America,Coronado,California,Person,United States,
17078,"Williams, Sarah",09-04-1967 00:00,S,F,120000,0,0,Bachelors,Management,North America,San Gabriel,California,Person,United States,
18046,"Jones, Anna",10-11-1967 00:00,S,F,110000,0,0,Graduate Degree,Management,North America,Mill Valley,California,Person,United States,
18222,"Bennett, Kelly",09-06-1964 00:00,S,F,150000,1,0,Bachelors,Management,North America,Oakland,California,Person,United States,
18265,"Brooks, Riley",27-01-1936 00:00,M,F,90000,4,0,Bachelors,Management,North America,Coronado,California,Person,United States,
18266,"Diaz, Marissa",08-11-1936 00:00,S,F,90000,4,0,Bachelors,Management,North America,Daly City,California,Person,United States,
6173,"Adams, Jesse",24-03-1952 00:00,M,M,70000,2,1,Partial High School,Skilled Manual,North America,Lemon Grove,California,Person,United States,
6174,"Bryant, David",23-11-1952 00:00,S,M,70000,2,1,Partial High School,Skilled Manual,North America,Berkeley,California,Person,United States,
